,gaia_source_id,mass_interp
163,1741227020798589568,1.0487639268995426
164,4240592395863216256,1.9154849714539304
165,4241277151089651712,0.9032681592171322
166,734697350467180928,1.1435915987955183
167,738045569532244480,1.0658318131360192
168,740068357394657024,0.8075693898267385
169,740068357394657024,0.8075693898267385
170,740582795692769408,1.1990263254057258
171,741216492347838336,0.9853234307908896
172,741269711287108736,0.9851843189716981
173,741830466512452736,0.9466011425434151
174,746212157788040192,1.5914687991345848
175,746545172372256384,1.0577673430381895
176,750398788828902528,0.9806316497935899
177,750673593721746048,2.220588074770462
178,755053979326858752,0.9069251743694028
179,756291174721509376,1.8783323482744985
180,762178990768482560,1.2011451698402011
181,5340648488081462528,0.8799441085645142
182,5019907133606562944,0.9118795795593414
183,5020598726419489664,0.9575189175168364
184,5024115308203459840,0.9161887217879573
185,5024245806489568128,0.9788965895652947
186,5030721964337409536,1.0565753685340014
187,5031065733519283968,1.0271004187994384
188,5031268524695764992,0.986234759466792
189,5036402281924054912,0.9781385528940687
190,5040858533832011904,1.1712843139408444
191,5044989429081952128,0.8244011493234228
192,5045142059335926016,0.8388338602101103
193,5045502321193157888,1.2746856578096188
194,5046849326016381952,1.109699946285139
195,5048369091603501312,1.440603729446912
196,5048907130746573056,0.8165693883443317
197,3437916781224135680,1.0250430897054386
198,3437916781224135680,1.0250430897054386
199,3438810271859889664,0.9840267579166639
200,4117073736331419776,1.0059172276429293
201,5546582033782988416,0.9828599277946143
202,4350317024881074432,1.1844526001063467
203,5418514213601179776,0.8238540754621149
204,5418704708290537600,0.9752618161230113
205,5418704708290537600,0.9752618161230113
206,5418757106891369472,1.056662507286237
207,5418855135224610304,0.9549210228612217
208,5419231958470665600,0.8336471536953087
209,3064145014608187392,0.8857039054933492
210,3064373923481755008,0.8956595037488945
211,3064554891927687296,1.0643352590025614
212,3064986248378992512,0.9015104258592725
213,3066837654161637248,1.1846229000585478
214,4707261345846029184,0.874452638224079
215,4708108347756528256,1.2074563194192671
216,4708332270171551616,1.1804998763688836
217,4712305488581530240,1.3727075568746239
218,4712832296386073088,1.4472659405347237
219,4717793773886597248,0.979250701101633
220,4718719219080249344,0.9595782878327497
221,4719969982276200064,0.8901360692314821
222,2078525100514769024,0.9019191506875789
223,2078741120187321984,1.148110370185833
224,1864904869003555584,1.6490710510211037
225,1865469193344824448,0.9214832221109004
226,5504497161061675648,0.9857448127829266
227,5504529287416164992,1.167900788312522
228,5505483938387762816,0.9368823774549375
229,4115142207982341504,1.394474225367719
230,6028681942348613888,1.2762710322106825
231,5362184759745423744,1.0662444978255732
232,5362643629745638912,0.8852993326497659
233,448771619411138176,1.1590812020986472
234,449177167406156416,0.930822878202836
235,450187274991106176,1.2612253985828614
236,450281867353263104,0.9850926018708178
237,125650165894403584,0.8037404549691488
238,129625617686608128,0.9159450341869868
239,129744987713485824,1.3694373260250603
240,130190942759056384,0.8889724388282452
241,130522578657117440,0.973548663414331
242,131197476933744896,1.2030247179464335
243,1023458893815300864,1.6357810220474558
244,1024362658013857024,1.0311253588091762
245,1024698971131591808,1.0017049276922432
246,1027403048182366848,0.8193628108313469
247,1028303887507565312,0.9489713430729605
