# t(year) ,phi(rad), x(mas), pllx_al, pllx_ac
2.021987590249013238e+03,-1.439938426017761230e+00,-3.463884326379797329e+01,6.475818838215792184e-01,7.056250728088810931e-01
2.021987590249013238e+03,-1.439938426017761230e+00,-3.469222412429695623e+01,6.475818838215792184e-01,7.056250728088810931e-01
2.021987590249013238e+03,-1.439938426017761230e+00,-3.518953419046292197e+01,6.475818838215792184e-01,7.056250728088810931e-01
2.021987590249013238e+03,-1.439938426017761230e+00,-3.521649128194002287e+01,6.475818838215792184e-01,7.056250728088810931e-01
2.021987590249013238e+03,-1.439938426017761230e+00,-3.460195976091071657e+01,6.475818838215792184e-01,7.056250728088810931e-01
2.021987590249013238e+03,-1.439938426017761230e+00,-3.508623046747586471e+01,6.475818838215792184e-01,7.056250728088810931e-01
2.021987590249013238e+03,-1.439938426017761230e+00,-3.506287292741421169e+01,6.475818838215792184e-01,7.056250728088810931e-01
2.021987590249013238e+03,-1.439938426017761230e+00,-3.458149787118010465e+01,6.475818838215792184e-01,7.056250728088810931e-01
2.022306994307953346e+03,-2.481582641601562500e+00,-1.746340268197564569e+02,-4.849920225783233008e-01,7.228209839426378291e-01
2.022306994307953346e+03,-2.481582641601562500e+00,-1.743168286105044160e+02,-4.849920225783233008e-01,7.228209839426378291e-01
2.022306994307953346e+03,-2.481582641601562500e+00,-1.743857198330700840e+02,-4.849920225783233008e-01,7.228209839426378291e-01
2.022306994307953346e+03,-2.481582641601562500e+00,-1.741823321868717471e+02,-4.849920225783233008e-01,7.228209839426378291e-01
2.022306994307953346e+03,-2.481582641601562500e+00,-1.745893400958352686e+02,-4.849920225783233008e-01,7.228209839426378291e-01
2.022306994307953346e+03,-2.481582641601562500e+00,-1.746424755198899561e+02,-4.849920225783233008e-01,7.228209839426378291e-01
2.022306994307953346e+03,-2.481582641601562500e+00,-1.744937915361011562e+02,-4.849920225783233008e-01,7.228209839426378291e-01
2.022306994307953346e+03,-2.481582641601562500e+00,-1.742955666598898858e+02,-4.849920225783233008e-01,7.228209839426378291e-01
2.022306994307953346e+03,-2.481582641601562500e+00,-1.746023763639883839e+02,-4.849920225783233008e-01,7.228209839426378291e-01
2.022307196940292215e+03,-2.485640525817871094e+00,-1.746963043097834429e+02,-4.830942809655053849e-01,7.246383686247326317e-01
2.022307196940292215e+03,-2.485640525817871094e+00,-1.748558393427220494e+02,-4.830942809655053849e-01,7.246383686247326317e-01
2.022307196940292215e+03,-2.485640525817871094e+00,-1.747153125977524724e+02,-4.830942809655053849e-01,7.246383686247326317e-01
2.022307196940292215e+03,-2.485640525817871094e+00,-1.745846262326437568e+02,-4.830942809655053849e-01,7.246383686247326317e-01
2.022307196940292215e+03,-2.485640525817871094e+00,-1.748819387719830445e+02,-4.830942809655053849e-01,7.246383686247326317e-01
2.022307196940292215e+03,-2.485640525817871094e+00,-1.748362342166320786e+02,-4.830942809655053849e-01,7.246383686247326317e-01
2.022307196940292215e+03,-2.485640525817871094e+00,-1.743955783640206789e+02,-4.830942809655053849e-01,7.246383686247326317e-01
2.022307196940292215e+03,-2.485640525817871094e+00,-1.746580794840546105e+02,-4.830942809655053849e-01,7.246383686247326317e-01
2.022307196940292215e+03,-2.485640525817871094e+00,-1.744206960878482846e+02,-4.830942809655053849e-01,7.246383686247326317e-01
2.022378181289059057e+03,2.116334915161132812e+00,-3.154393042085814614e-01,6.901231893197459222e-01,7.186374395794695724e-01
2.022378181289059057e+03,2.116334915161132812e+00,-1.287226185831116254e-01,6.901231893197459222e-01,7.186374395794695724e-01
2.022378181289059057e+03,2.116334915161132812e+00,-1.158516626004768568e-01,6.901231893197459222e-01,7.186374395794695724e-01
2.022378181289059057e+03,2.116334915161132812e+00,-6.037963935697518991e-01,6.901231893197459222e-01,7.186374395794695724e-01
2.022378181289059057e+03,2.116334915161132812e+00,4.141465156580181883e-02,6.901231893197459222e-01,7.186374395794695724e-01
2.022378181289059057e+03,2.116334915161132812e+00,-3.028592101071012621e-01,6.901231893197459222e-01,7.186374395794695724e-01
2.022378181289059057e+03,2.116334915161132812e+00,-5.565525512181892509e-01,6.901231893197459222e-01,7.186374395794695724e-01
2.022378181289059057e+03,2.116334915161132812e+00,-4.476325982875550835e-02,6.901231893197459222e-01,7.186374395794695724e-01
2.022378181289059057e+03,2.116334915161132812e+00,-5.249211498924069019e-01,6.901231893197459222e-01,7.186374395794695724e-01
2.022378383924705304e+03,2.113736867904663086e+00,3.330955432544158157e-01,6.915585697522267372e-01,7.175805803970475294e-01
2.022378383924705304e+03,2.113736867904663086e+00,1.429183337840953527e-01,6.915585697522267372e-01,7.175805803970475294e-01
2.022378383924705304e+03,2.113736867904663086e+00,4.202681418490357146e-01,6.915585697522267372e-01,7.175805803970475294e-01
2.022378383924705304e+03,2.113736867904663086e+00,2.835396558822651514e-01,6.915585697522267372e-01,7.175805803970475294e-01
2.022378383924705304e+03,2.113736867904663086e+00,5.676343246371260420e-01,6.915585697522267372e-01,7.175805803970475294e-01
2.022378383924705304e+03,2.113736867904663086e+00,6.074674214808339912e-02,6.915585697522267372e-01,7.175805803970475294e-01
2.022378383924705304e+03,2.113736867904663086e+00,-1.472396313852186722e-02,6.915585697522267372e-01,7.175805803970475294e-01
2.022378383924705304e+03,2.113736867904663086e+00,4.657214526365294205e-02,6.915585697522267372e-01,7.175805803970475294e-01
2.022378383924705304e+03,2.113736867904663086e+00,1.279719438145292543e-01,6.915585697522267372e-01,7.175805803970475294e-01
2.022461659829167274e+03,-2.964388608932495117e+00,-1.842992881346504817e+02,-7.007896738351089283e-01,7.303829442427467455e-01
2.022461659829167274e+03,-2.964388608932495117e+00,-1.845804813049783490e+02,-7.007896738351089283e-01,7.303829442427467455e-01
2.022461659829167274e+03,-2.964388608932495117e+00,-1.847773415494365850e+02,-7.007896738351089283e-01,7.303829442427467455e-01
2.022461659829167274e+03,-2.964388608932495117e+00,-1.843217738382258233e+02,-7.007896738351089283e-01,7.303829442427467455e-01
2.022461659829167274e+03,-2.964388608932495117e+00,-1.843889344438505589e+02,-7.007896738351089283e-01,7.303829442427467455e-01
2.022461659829167274e+03,-2.964388608932495117e+00,-1.842304680274698967e+02,-7.007896738351089283e-01,7.303829442427467455e-01
2.022461659829167274e+03,-2.964388608932495117e+00,-1.841762967837650820e+02,-7.007896738351089283e-01,7.303829442427467455e-01
2.022461659829167274e+03,-2.964388608932495117e+00,-1.844733870365138841e+02,-7.007896738351089283e-01,7.303829442427467455e-01
2.022461659829167274e+03,-2.964388608932495117e+00,-1.847495660614128496e+02,-7.007896738351089283e-01,7.303829442427467455e-01
2.022461862464627302e+03,-2.964123249053955078e+00,-1.846808132998280882e+02,-7.014640320643756866e-01,7.295215058115046558e-01
2.022461862464627302e+03,-2.964123249053955078e+00,-1.845394421302005696e+02,-7.014640320643756866e-01,7.295215058115046558e-01
2.022461862464627302e+03,-2.964123249053955078e+00,-1.844475159570464484e+02,-7.014640320643756866e-01,7.295215058115046558e-01
2.022461862464627302e+03,-2.964123249053955078e+00,-1.845351421961600806e+02,-7.014640320643756866e-01,7.295215058115046558e-01
2.022461862464627302e+03,-2.964123249053955078e+00,-1.843580108129520738e+02,-7.014640320643756866e-01,7.295215058115046558e-01
2.022461862464627302e+03,-2.964123249053955078e+00,-1.842606017219542025e+02,-7.014640320643756866e-01,7.295215058115046558e-01
2.022461862464627302e+03,-2.964123249053955078e+00,-1.846926779884340704e+02,-7.014640320643756866e-01,7.295215058115046558e-01
2.022461862464627302e+03,-2.964123249053955078e+00,-1.846392400933381168e+02,-7.014640320643756866e-01,7.295215058115046558e-01
2.022461862464627302e+03,-2.964123249053955078e+00,-1.846068366024792624e+02,-7.014640320643756866e-01,7.295215058115046558e-01
2.022577909919435115e+03,1.531336784362792969e+00,9.744483516640457310e+01,3.605339218230538822e-01,7.191967303722758276e-01
2.022577909919435115e+03,1.531336784362792969e+00,9.702326239869908875e+01,3.605339218230538822e-01,7.191967303722758276e-01
2.022577909919435115e+03,1.531336784362792969e+00,9.735684953232552630e+01,3.605339218230538822e-01,7.191967303722758276e-01
2.022577909919435115e+03,1.531336784362792969e+00,9.700122987152472831e+01,3.605339218230538822e-01,7.191967303722758276e-01
2.022577909919435115e+03,1.531336784362792969e+00,9.699162211168444969e+01,3.605339218230538822e-01,7.191967303722758276e-01
2.022577909919435115e+03,1.531336784362792969e+00,9.710128624768033490e+01,3.605339218230538822e-01,7.191967303722758276e-01
2.022577909919435115e+03,1.531336784362792969e+00,9.684038989761150162e+01,3.605339218230538822e-01,7.191967303722758276e-01
2.022577909919435115e+03,1.531336784362792969e+00,9.711601859146028914e+01,3.605339218230538822e-01,7.191967303722758276e-01
2.022577909919435115e+03,1.531336784362792969e+00,9.702000440411471516e+01,3.605339218230538822e-01,7.191967303722758276e-01
2.022578112549119851e+03,1.535856246948242188e+00,9.643208219503081580e+01,3.561559617742636186e-01,7.208395786650990678e-01
2.022578112549119851e+03,1.535856246948242188e+00,9.630033169602458543e+01,3.561559617742636186e-01,7.208395786650990678e-01
2.022578112549119851e+03,1.535856246948242188e+00,9.640221175495408090e+01,3.561559617742636186e-01,7.208395786650990678e-01
2.022578112549119851e+03,1.535856246948242188e+00,9.618363895465112989e+01,3.561559617742636186e-01,7.208395786650990678e-01
2.022578112549119851e+03,1.535856246948242188e+00,9.609153418376151023e+01,3.561559617742636186e-01,7.208395786650990678e-01
2.022578112549119851e+03,1.535856246948242188e+00,9.621806008715022074e+01,3.561559617742636186e-01,7.208395786650990678e-01
2.022578112549119851e+03,1.535856246948242188e+00,9.619991943323292105e+01,3.561559617742636186e-01,7.208395786650990678e-01
2.022578112549119851e+03,1.535856246948242188e+00,9.637950104187892464e+01,3.561559617742636186e-01,7.208395786650990678e-01
2.022578112549119851e+03,1.535856246948242188e+00,9.612422397936077800e+01,3.561559617742636186e-01,7.208395786650990678e-01
2.022601194713021187e+03,2.106708765029907227e+00,-1.730596747079293607e+01,-1.974416610949641104e-01,7.238632153777497802e-01
2.022601194713021187e+03,2.106708765029907227e+00,-1.730170605923014193e+01,-1.974416610949641104e-01,7.238632153777497802e-01
2.022601194713021187e+03,2.106708765029907227e+00,-1.706449521107541045e+01,-1.974416610949641104e-01,7.238632153777497802e-01
2.022601194713021187e+03,2.106708765029907227e+00,-1.792294908570420375e+01,-1.974416610949641104e-01,7.238632153777497802e-01
2.022601194713021187e+03,2.106708765029907227e+00,-1.765779914054350286e+01,-1.974416610949641104e-01,7.238632153777497802e-01
2.022601194713021187e+03,2.106708765029907227e+00,-1.758262119873006668e+01,-1.974416610949641104e-01,7.238632153777497802e-01
2.022601194713021187e+03,2.106708765029907227e+00,-1.779435585064517511e+01,-1.974416610949641104e-01,7.238632153777497802e-01
2.022601194713021187e+03,2.106708765029907227e+00,-1.726757553704237580e+01,-1.974416610949641104e-01,7.238632153777497802e-01
2.022601194713021187e+03,2.106708765029907227e+00,-1.711062510281210791e+01,-1.974416610949641104e-01,7.238632153777497802e-01
2.022601397339138657e+03,2.111352205276489258e+00,-1.855568899383349901e+01,-2.017251546230080517e-01,7.222073186900039854e-01
2.022601397339138657e+03,2.111352205276489258e+00,-1.841387479845569430e+01,-2.017251546230080517e-01,7.222073186900039854e-01
2.022601397339138657e+03,2.111352205276489258e+00,-1.822735607230144694e+01,-2.017251546230080517e-01,7.222073186900039854e-01
2.022601397339138657e+03,2.111352205276489258e+00,-1.812974503106526925e+01,-2.017251546230080517e-01,7.222073186900039854e-01
2.022601397339138657e+03,2.111352205276489258e+00,-1.850395201994054162e+01,-2.017251546230080517e-01,7.222073186900039854e-01
2.022601397339138657e+03,2.111352205276489258e+00,-1.836203046741069045e+01,-2.017251546230080517e-01,7.222073186900039854e-01
2.022601397339138657e+03,2.111352205276489258e+00,-1.811805633434711638e+01,-2.017251546230080517e-01,7.222073186900039854e-01
2.022601397339138657e+03,2.111352205276489258e+00,-1.849093333931875804e+01,-2.017251546230080517e-01,7.222073186900039854e-01
2.022601397339138657e+03,2.111352205276489258e+00,-1.802214048591532958e+01,-2.017251546230080517e-01,7.222073186900039854e-01
2.022601879651241916e+03,2.122334241867065430e+00,-2.053043995580061676e+01,-2.118284554932630959e-01,7.181791768721628166e-01
2.022601879651241916e+03,2.122334241867065430e+00,-2.063216039538120583e+01,-2.118284554932630959e-01,7.181791768721628166e-01
2.022601879651241916e+03,2.122334241867065430e+00,-2.063636904638393332e+01,-2.118284554932630959e-01,7.181791768721628166e-01
2.022601879651241916e+03,2.122334241867065430e+00,-2.068935962842583365e+01,-2.118284554932630959e-01,7.181791768721628166e-01
2.022601879651241916e+03,2.122334241867065430e+00,-2.062627730016897942e+01,-2.118284554932630959e-01,7.181791768721628166e-01
2.022601879651241916e+03,2.122334241867065430e+00,-2.077177353048423925e+01,-2.118284554932630959e-01,7.181791768721628166e-01
2.022601879651241916e+03,2.122334241867065430e+00,-2.065788448914594255e+01,-2.118284554932630959e-01,7.181791768721628166e-01
2.022601879651241916e+03,2.122334241867065430e+00,-2.093288941907260892e+01,-2.118284554932630959e-01,7.181791768721628166e-01
2.022601879651241916e+03,2.122334241867065430e+00,-2.034729244167482420e+01,-2.118284554932630959e-01,7.181791768721628166e-01
2.022940321011037895e+03,2.911431193351745605e-01,1.925594913664046146e+02,-7.039095008728459835e-01,6.988113594930562833e-01
2.022940321011037895e+03,2.911431193351745605e-01,1.926279061581512053e+02,-7.039095008728459835e-01,6.988113594930562833e-01
2.022940321011037895e+03,2.911431193351745605e-01,1.924622473952051678e+02,-7.039095008728459835e-01,6.988113594930562833e-01
2.022940321011037895e+03,2.911431193351745605e-01,1.930452015298881463e+02,-7.039095008728459835e-01,6.988113594930562833e-01
2.022940321011037895e+03,2.911431193351745605e-01,1.925087568167720065e+02,-7.039095008728459835e-01,6.988113594930562833e-01
2.022940321011037895e+03,2.911431193351745605e-01,1.929504956111098863e+02,-7.039095008728459835e-01,6.988113594930562833e-01
2.022940321011037895e+03,2.911431193351745605e-01,1.926458800598543348e+02,-7.039095008728459835e-01,6.988113594930562833e-01
2.022940321011037895e+03,2.911431193351745605e-01,1.927614437565560763e+02,-7.039095008728459835e-01,6.988113594930562833e-01
2.022940321011037895e+03,2.911431193351745605e-01,1.924303661994463539e+02,-7.039095008728459835e-01,6.988113594930562833e-01
2.022940523615527582e+03,2.899571955204010010e-01,1.929712481988665616e+02,-7.036210600383793201e-01,6.990270741648807462e-01
2.022940523615527582e+03,2.899571955204010010e-01,1.928695348964285472e+02,-7.036210600383793201e-01,6.990270741648807462e-01
2.022940523615527582e+03,2.899571955204010010e-01,1.925032838416546497e+02,-7.036210600383793201e-01,6.990270741648807462e-01
2.022940523615527582e+03,2.899571955204010010e-01,1.925867303361134191e+02,-7.036210600383793201e-01,6.990270741648807462e-01
2.022940523615527582e+03,2.899571955204010010e-01,1.928875200793431191e+02,-7.036210600383793201e-01,6.990270741648807462e-01
2.022940523615527582e+03,2.899571955204010010e-01,1.926130345027982571e+02,-7.036210600383793201e-01,6.990270741648807462e-01
2.022940523615527582e+03,2.899571955204010010e-01,1.926746488629731857e+02,-7.036210600383793201e-01,6.990270741648807462e-01
2.022940523615527582e+03,2.899571955204010010e-01,1.926498032928102191e+02,-7.036210600383793201e-01,6.990270741648807462e-01
2.022940523615527582e+03,2.899571955204010010e-01,1.928217843433642997e+02,-7.036210600383793201e-01,6.990270741648807462e-01
2.023016950201343889e+03,-1.516349315643310547e+00,-7.429298037588206682e+01,5.707642777417317737e-01,7.049003261896731320e-01
2.023016950201343889e+03,-1.516349315643310547e+00,-7.450431158291871725e+01,5.707642777417317737e-01,7.049003261896731320e-01
2.023016950201343889e+03,-1.516349315643310547e+00,-7.424604074849732172e+01,5.707642777417317737e-01,7.049003261896731320e-01
2.023016950201343889e+03,-1.516349315643310547e+00,-7.466779952129019193e+01,5.707642777417317737e-01,7.049003261896731320e-01
2.023016950201343889e+03,-1.516349315643310547e+00,-7.432289058881035260e+01,5.707642777417317737e-01,7.049003261896731320e-01
2.023016950201343889e+03,-1.516349315643310547e+00,-7.445202186843017955e+01,5.707642777417317737e-01,7.049003261896731320e-01
2.023016950201343889e+03,-1.516349315643310547e+00,-7.457990928704845146e+01,5.707642777417317737e-01,7.049003261896731320e-01
2.023016950201343889e+03,-1.516349315643310547e+00,-7.444215606153292697e+01,5.707642777417317737e-01,7.049003261896731320e-01
2.023016950201343889e+03,-1.516349315643310547e+00,-7.442222664475858096e+01,5.707642777417317737e-01,7.049003261896731320e-01
2.023017152808642322e+03,-1.519849181175231934e+00,-7.526415899105136020e+01,5.722877392794083473e-01,7.031788197541631869e-01
2.023017152808642322e+03,-1.519849181175231934e+00,-7.500232823254920334e+01,5.722877392794083473e-01,7.031788197541631869e-01
2.023017152808642322e+03,-1.519849181175231934e+00,-7.521830192657749592e+01,5.722877392794083473e-01,7.031788197541631869e-01
2.023017152808642322e+03,-1.519849181175231934e+00,-7.504641057620538902e+01,5.722877392794083473e-01,7.031788197541631869e-01
2.023017152808642322e+03,-1.519849181175231934e+00,-7.494899769740392514e+01,5.722877392794083473e-01,7.031788197541631869e-01
2.023017152808642322e+03,-1.519849181175231934e+00,-7.498551112108529537e+01,5.722877392794083473e-01,7.031788197541631869e-01
2.023017152808642322e+03,-1.519849181175231934e+00,-7.511023873979168286e+01,5.722877392794083473e-01,7.031788197541631869e-01
2.023017152808642322e+03,-1.519849181175231934e+00,-7.468405758688895446e+01,5.722877392794083473e-01,7.031788197541631869e-01
2.023017152808642322e+03,-1.519849181175231934e+00,-7.511079506415300955e+01,5.722877392794083473e-01,7.031788197541631869e-01
2.023337931294324335e+03,-2.545131206512451172e+00,-2.464960971153553260e+02,-5.915460763478936901e-01,7.271253720617306682e-01
2.023337931294324335e+03,-2.545131206512451172e+00,-2.467818844687698743e+02,-5.915460763478936901e-01,7.271253720617306682e-01
2.023337931294324335e+03,-2.545131206512451172e+00,-2.469322340272674126e+02,-5.915460763478936901e-01,7.271253720617306682e-01
2.023337931294324335e+03,-2.545131206512451172e+00,-2.470025962397434114e+02,-5.915460763478936901e-01,7.271253720617306682e-01
2.023337931294324335e+03,-2.545131206512451172e+00,-2.472065330669283298e+02,-5.915460763478936901e-01,7.271253720617306682e-01
2.023337931294324335e+03,-2.545131206512451172e+00,-2.467910854045165934e+02,-5.915460763478936901e-01,7.271253720617306682e-01
2.023337931294324335e+03,-2.545131206512451172e+00,-2.470072211671679838e+02,-5.915460763478936901e-01,7.271253720617306682e-01
2.023337931294324335e+03,-2.545131206512451172e+00,-2.467148026856088450e+02,-5.915460763478936901e-01,7.271253720617306682e-01
2.023337931294324335e+03,-2.545131206512451172e+00,-2.468237581003824062e+02,-5.915460763478936901e-01,7.271253720617306682e-01
2.023338133927471745e+03,-2.548444271087646484e+00,-2.466664809713013256e+02,-5.900616940095022578e-01,7.288236574126754075e-01
2.023338133927471745e+03,-2.548444271087646484e+00,-2.470540988864087240e+02,-5.900616940095022578e-01,7.288236574126754075e-01
2.023338133927471745e+03,-2.548444271087646484e+00,-2.471480718021890652e+02,-5.900616940095022578e-01,7.288236574126754075e-01
2.023338133927471745e+03,-2.548444271087646484e+00,-2.472255199875184246e+02,-5.900616940095022578e-01,7.288236574126754075e-01
2.023338133927471745e+03,-2.548444271087646484e+00,-2.473584823856289745e+02,-5.900616940095022578e-01,7.288236574126754075e-01
2.023338133927471745e+03,-2.548444271087646484e+00,-2.470891422653231757e+02,-5.900616940095022578e-01,7.288236574126754075e-01
2.023338133927471745e+03,-2.548444271087646484e+00,-2.470701762887427435e+02,-5.900616940095022578e-01,7.288236574126754075e-01
2.023338133927471745e+03,-2.548444271087646484e+00,-2.470002203312955658e+02,-5.900616940095022578e-01,7.288236574126754075e-01
2.023338133927471745e+03,-2.548444271087646484e+00,-2.471895184698562957e+02,-5.900616940095022578e-01,7.288236574126754075e-01
2.023491905766300306e+03,-3.120786428451538086e+00,-2.367130007621483401e+02,-6.562740797702046880e-01,7.305092162216085816e-01
2.023491905766300306e+03,-3.120786428451538086e+00,-2.365366263203383141e+02,-6.562740797702046880e-01,7.305092162216085816e-01
2.023491905766300306e+03,-3.120786428451538086e+00,-2.366171733550327474e+02,-6.562740797702046880e-01,7.305092162216085816e-01
2.023491905766300306e+03,-3.120786428451538086e+00,-2.369317765062618832e+02,-6.562740797702046880e-01,7.305092162216085816e-01
2.023491905766300306e+03,-3.120786428451538086e+00,-2.362168524676265804e+02,-6.562740797702046880e-01,7.305092162216085816e-01
2.023491905766300306e+03,-3.120786428451538086e+00,-2.365940786988967659e+02,-6.562740797702046880e-01,7.305092162216085816e-01
2.023491905766300306e+03,-3.120786428451538086e+00,-2.363693626089400652e+02,-6.562740797702046880e-01,7.305092162216085816e-01
2.023491905766300306e+03,-3.120786428451538086e+00,-2.365971945691911742e+02,-6.562740797702046880e-01,7.305092162216085816e-01
2.023491905766300306e+03,-3.120786428451538086e+00,-2.366173581091341305e+02,-6.562740797702046880e-01,7.305092162216085816e-01
2.023766049158321493e+03,8.875683695077896118e-02,2.514691668997605802e+02,2.156456045393161658e-01,7.048823585743535514e-01
2.023766049158321493e+03,8.875683695077896118e-02,2.517763761106336062e+02,2.156456045393161658e-01,7.048823585743535514e-01
2.023766049158321493e+03,8.875683695077896118e-02,2.516839047855432341e+02,2.156456045393161658e-01,7.048823585743535514e-01
2.023766049158321493e+03,8.875683695077896118e-02,2.513341376088792742e+02,2.156456045393161658e-01,7.048823585743535514e-01
2.023766049158321493e+03,8.875683695077896118e-02,2.512019501427120645e+02,2.156456045393161658e-01,7.048823585743535514e-01
2.023766049158321493e+03,8.875683695077896118e-02,2.514549333200912145e+02,2.156456045393161658e-01,7.048823585743535514e-01
2.023766049158321493e+03,8.875683695077896118e-02,2.515914577979002331e+02,2.156456045393161658e-01,7.048823585743535514e-01
2.023766049158321493e+03,8.875683695077896118e-02,2.516154268803425964e+02,2.156456045393161658e-01,7.048823585743535514e-01
2.023766049158321493e+03,8.875683695077896118e-02,2.516531767564175652e+02,2.156456045393161658e-01,7.048823585743535514e-01
2.023766251772264695e+03,9.346788376569747925e-02,2.518405527895345983e+02,2.113918176160717033e-01,7.066181213907973824e-01
2.023766251772264695e+03,9.346788376569747925e-02,2.518292860384103733e+02,2.113918176160717033e-01,7.066181213907973824e-01
2.023766251772264695e+03,9.346788376569747925e-02,2.517563395944547437e+02,2.113918176160717033e-01,7.066181213907973824e-01
2.023766251772264695e+03,9.346788376569747925e-02,2.521838873854933070e+02,2.113918176160717033e-01,7.066181213907973824e-01
2.023766251772264695e+03,9.346788376569747925e-02,2.522049286943701532e+02,2.113918176160717033e-01,7.066181213907973824e-01
2.023766251772264695e+03,9.346788376569747925e-02,2.519806648143952259e+02,2.113918176160717033e-01,7.066181213907973824e-01
2.023766251772264695e+03,9.346788376569747925e-02,2.517872431937279885e+02,2.113918176160717033e-01,7.066181213907973824e-01
2.023766251772264695e+03,9.346788376569747925e-02,2.519861764580241470e+02,2.113918176160717033e-01,7.066181213907973824e-01
2.023766251772264695e+03,9.346788376569747925e-02,2.522314123766339549e+02,2.113918176160717033e-01,7.066181213907973824e-01
2.023766734045145540e+03,1.047590523958206177e-01,2.529884420928302688e+02,2.011695956772347749e-01,7.106622338185203391e-01
2.023766734045145540e+03,1.047590523958206177e-01,2.530266272462908432e+02,2.011695956772347749e-01,7.106622338185203391e-01
2.023766734045145540e+03,1.047590523958206177e-01,2.528889546623443039e+02,2.011695956772347749e-01,7.106622338185203391e-01
2.023766734045145540e+03,1.047590523958206177e-01,2.530512650098397671e+02,2.011695956772347749e-01,7.106622338185203391e-01
2.023766734045145540e+03,1.047590523958206177e-01,2.526615671684026552e+02,2.011695956772347749e-01,7.106622338185203391e-01
2.023766734045145540e+03,1.047590523958206177e-01,2.528798377290844144e+02,2.011695956772347749e-01,7.106622338185203391e-01
2.023766734045145540e+03,1.047590523958206177e-01,2.532996550497155397e+02,2.011695956772347749e-01,7.106622338185203391e-01
2.023766734045145540e+03,1.047590523958206177e-01,2.530493670784085509e+02,2.011695956772347749e-01,7.106622338185203391e-01
2.023766734045145540e+03,1.047590523958206177e-01,2.532284807101474939e+02,2.011695956772347749e-01,7.106622338185203391e-01
2.023766936654586971e+03,1.095349341630935669e-01,2.532575383369494375e+02,1.968343323632137654e-01,7.123236164759103595e-01
2.023766936654586971e+03,1.095349341630935669e-01,2.532323370356454575e+02,1.968343323632137654e-01,7.123236164759103595e-01
2.023766936654586971e+03,1.095349341630935669e-01,2.532962572102576928e+02,1.968343323632137654e-01,7.123236164759103595e-01
2.023766936654586971e+03,1.095349341630935669e-01,2.532845015885791327e+02,1.968343323632137654e-01,7.123236164759103595e-01
2.023766936654586971e+03,1.095349341630935669e-01,2.534491106903471405e+02,1.968343323632137654e-01,7.123236164759103595e-01
2.023766936654586971e+03,1.095349341630935669e-01,2.529791393124078525e+02,1.968343323632137654e-01,7.123236164759103595e-01
2.023766936654586971e+03,1.095349341630935669e-01,2.531655356816900451e+02,1.968343323632137654e-01,7.123236164759103595e-01
2.023766936654586971e+03,1.095349341630935669e-01,2.531619134428790971e+02,1.968343323632137654e-01,7.123236164759103595e-01
2.023766936654586971e+03,1.095349341630935669e-01,2.533425778784503564e+02,1.968343323632137654e-01,7.123236164759103595e-01
2.023789331779332770e+03,6.817870736122131348e-01,2.542182864604704093e+02,-3.475407646307487886e-01,7.078214600257138889e-01
2.023789331779332770e+03,6.817870736122131348e-01,2.545396752415518904e+02,-3.475407646307487886e-01,7.078214600257138889e-01
2.023789331779332770e+03,6.817870736122131348e-01,2.540043146640732346e+02,-3.475407646307487886e-01,7.078214600257138889e-01
2.023789331779332770e+03,6.817870736122131348e-01,2.542297169851831313e+02,-3.475407646307487886e-01,7.078214600257138889e-01
2.023789331779332770e+03,6.817870736122131348e-01,2.547053022425123743e+02,-3.475407646307487886e-01,7.078214600257138889e-01
2.023789331779332770e+03,6.817870736122131348e-01,2.544420578634656636e+02,-3.475407646307487886e-01,7.078214600257138889e-01
2.023789331779332770e+03,6.817870736122131348e-01,2.541626062960883417e+02,-3.475407646307487886e-01,7.078214600257138889e-01
2.023789331779332770e+03,6.817870736122131348e-01,2.545187829007673201e+02,-3.475407646307487886e-01,7.078214600257138889e-01
2.023789331779332770e+03,6.817870736122131348e-01,2.542900041496451706e+02,-3.475407646307487886e-01,7.078214600257138889e-01
2.023789534388527045e+03,6.864686608314514160e-01,2.536669589140154812e+02,-3.519716355799870078e-01,7.061385856723274568e-01
2.023789534388527045e+03,6.864686608314514160e-01,2.539593276138452609e+02,-3.519716355799870078e-01,7.061385856723274568e-01
2.023789534388527045e+03,6.864686608314514160e-01,2.538462607906796791e+02,-3.519716355799870078e-01,7.061385856723274568e-01
2.023789534388527045e+03,6.864686608314514160e-01,2.538340491878514058e+02,-3.519716355799870078e-01,7.061385856723274568e-01
2.023789534388527045e+03,6.864686608314514160e-01,2.541363004776711421e+02,-3.519716355799870078e-01,7.061385856723274568e-01
2.023789534388527045e+03,6.864686608314514160e-01,2.539850995098704800e+02,-3.519716355799870078e-01,7.061385856723274568e-01
2.023789534388527045e+03,6.864686608314514160e-01,2.544254873751899027e+02,-3.519716355799870078e-01,7.061385856723274568e-01
2.023789534388527045e+03,6.864686608314514160e-01,2.538370243168093054e+02,-3.519716355799870078e-01,7.061385856723274568e-01
2.023789534388527045e+03,6.864686608314514160e-01,2.535251782515868229e+02,-3.519716355799870078e-01,7.061385856723274568e-01
2.023790016661018853e+03,6.975101828575134277e-01,2.527572896581531836e+02,-3.624220092632580714e-01,7.020607336948153643e-01
2.023790016661018853e+03,6.975101828575134277e-01,2.529665192861187109e+02,-3.624220092632580714e-01,7.020607336948153643e-01
2.023790016661018853e+03,6.975101828575134277e-01,2.529953017319196533e+02,-3.624220092632580714e-01,7.020607336948153643e-01
